model,dataset,layer,accuracy,f1,true_positive_rate,true_negative_rate,roc_auc,average_precision,negative_support,positive_support,Classification_Type,num_layers
mistral7b_inst,harmbench,11,0.9707112970711297,0.9851380042462845,0.9707112970711297,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,12,0.9748953974895398,0.9872881355932204,0.9748953974895398,0.0,,0.9999999999999999,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,13,0.9414225941422594,0.9698275862068966,0.9414225941422594,0.0,,0.9999999999999999,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,14,0.9707112970711297,0.9851380042462845,0.9707112970711297,0.0,,0.9999999999999999,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,15,0.9748953974895398,0.9872881355932204,0.9748953974895398,0.0,,1.0,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,16,0.9539748953974896,0.9764453961456103,0.9539748953974896,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,17,0.9832635983263598,0.9915611814345991,0.9832635983263598,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,18,0.99581589958159,0.9979035639412998,0.99581589958159,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,19,0.9916317991631799,0.9957983193277311,0.9916317991631799,0.0,,1.0,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,20,0.9916317991631799,0.9957983193277311,0.9916317991631799,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,21,0.9874476987447699,0.9936842105263158,0.9874476987447699,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,22,0.9916317991631799,0.9957983193277311,0.9916317991631799,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,23,0.9665271966527197,0.9829787234042553,0.9665271966527197,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,24,0.9665271966527197,0.9829787234042553,0.9665271966527197,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,25,0.9916317991631799,0.9957983193277311,0.9916317991631799,0.0,,0.9999999999999997,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,26,0.9832635983263598,0.9915611814345991,0.9832635983263598,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,27,0.9874476987447699,0.9936842105263158,0.9874476987447699,0.0,,0.9999999999999998,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,28,0.9665271966527197,0.9829787234042553,0.9665271966527197,0.0,,0.9999999999999997,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,29,0.9623430962343096,0.9808102345415778,0.9623430962343096,0.0,,0.9999999999999999,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,30,0.9665271966527197,0.9829787234042553,0.9665271966527197,0.0,,0.9999999999999999,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,31,0.9790794979079498,0.9894291754756871,0.9790794979079498,0.0,,0.9999999999999997,0,239,Hidden States Maha,32
mistral7b_inst,harmbench,32,0.9790794979079498,0.9894291754756871,0.9790794979079498,0.0,,0.9999999999999997,0,239,Hidden States Maha,32
mistral7b_inst,openai_mod,1,0.4994047619047619,0.5014819205690575,0.8103448275862069,0.3592400690846287,0.6196375042185298,0.40982525178840407,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,2,0.48928571428571427,0.506896551724138,0.8448275862068966,0.3290155440414508,0.6754685049530502,0.5079764810804218,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,3,0.5428571428571428,0.539015606242497,0.8601532567049809,0.3998272884283247,0.7269734447686923,0.5776764068256373,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,4,0.5392857142857143,0.5381861575178998,0.8639846743295019,0.39291882556131263,0.7382708329197519,0.5846247123880828,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,5,0.6083333333333333,0.58875,0.9022988505747126,0.4758203799654577,0.8153053222956742,0.703453230887863,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,6,0.6476190476190476,0.6110381077529566,0.8908045977011494,0.5379965457685665,0.8425901111044938,0.7483447539793048,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,7,0.6619047619047619,0.623342175066313,0.9003831417624522,0.5544041450777202,0.843011964081287,0.7330432796416776,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,8,0.7130952380952381,0.6576704545454546,0.8869731800766284,0.6347150259067358,0.864940874410233,0.7606341053506328,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,9,0.7053571428571429,0.656964656964657,0.9080459770114943,0.6139896373056994,0.8755235939888433,0.7777446580765635,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,10,0.7309523809523809,0.6752873563218391,0.9003831417624522,0.6545768566493955,0.8798661981617135,0.7835008328716391,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,11,0.7470238095238095,0.6849518161601186,0.8850574712643678,0.6848013816925734,0.8817264870731013,0.7899780214357842,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,12,0.7595238095238095,0.6868217054263566,0.8486590038314177,0.7193436960276338,0.8777850568095342,0.7723649558572019,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,13,0.7583333333333333,0.6914893617021277,0.8716475095785441,0.7072538860103627,0.8896143105764331,0.8023710121337599,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,14,0.7720238095238096,0.7028704422032583,0.867816091954023,0.7288428324697754,0.8950686214175585,0.8147000968310494,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,15,0.7642857142857142,0.7027027027027027,0.896551724137931,0.7046632124352331,0.9006883647986024,0.8210311251855117,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,16,0.7922619047619047,0.7219123505976096,0.867816091954023,0.7582037996545768,0.9059160330600387,0.8256608699274651,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,17,0.8023809523809524,0.7326892109500805,0.8716475095785441,0.7711571675302246,0.902047393114036,0.8302099958951235,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,18,0.7797619047619048,0.7149460708782742,0.8888888888888888,0.7305699481865285,0.9024609744638331,0.8360183213564636,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,19,0.7827380952380952,0.7146207974980453,0.8754789272030651,0.7409326424870466,0.8974037017185132,0.8234849311090758,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,20,0.7720238095238096,0.7019455252918287,0.8639846743295019,0.7305699481865285,0.8958354012400822,0.8201339692689755,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,21,0.7440476190476191,0.685672514619883,0.8984674329501916,0.6744386873920553,0.8977147148935607,0.8269968339690392,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,22,0.7351190476190477,0.6841731724627396,0.9233716475095786,0.6502590673575129,0.8943183848490263,0.8179087484429008,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,23,0.7196428571428571,0.6599277978339351,0.8754789272030651,0.6493955094991365,0.8799977170309492,0.798576968939225,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,24,0.7130952380952381,0.6542324246771879,0.8735632183908046,0.6407599309153713,0.8778843163334855,0.8022848523529934,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,25,0.7166666666666667,0.6565656565656566,0.8716475095785441,0.646804835924007,0.8717484234278945,0.7916620588723345,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,26,0.7095238095238096,0.6458635703918723,0.8524904214559387,0.6450777202072538,0.8685059456454846,0.7890315466801238,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,27,0.7166666666666667,0.6525547445255474,0.8563218390804598,0.653713298791019,0.872785685453186,0.8011885697226611,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,28,0.7255952380952381,0.6587712805329385,0.8524904214559387,0.6683937823834197,0.8667101754246652,0.786926329784216,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,29,0.7291666666666666,0.6622123236822569,0.8544061302681992,0.6727115716753023,0.8688748602095036,0.7756193870475842,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,30,0.7416666666666667,0.669710806697108,0.842911877394636,0.696027633851468,0.8655819255024185,0.7715097325765079,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,31,0.7464285714285714,0.6762917933130699,0.8524904214559387,0.6986183074265976,0.8743606032332134,0.7785882072907924,1158,522,Hidden States Maha,32
mistral7b_inst,openai_mod,32,0.7607142857142857,0.687402799377916,0.8467432950191571,0.7219343696027634,0.8706830378708171,0.7784071126680602,1158,522,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,1,0.53,0.6928104575163399,0.53,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,2,0.61,0.7577639751552795,0.61,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,3,0.61,0.7577639751552795,0.61,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,4,0.59,0.7421383647798742,0.59,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,5,0.76,0.8636363636363636,0.76,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,6,0.87,0.93048128342246,0.87,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,7,0.88,0.9361702127659575,0.88,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,8,0.9,0.9473684210526315,0.9,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,9,0.93,0.9637305699481865,0.93,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,10,0.9,0.9473684210526315,0.9,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,11,0.96,0.9795918367346939,0.96,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,12,0.95,0.9743589743589743,0.95,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,13,0.94,0.9690721649484536,0.94,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,14,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,15,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,16,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,17,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,18,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,19,0.99,0.9949748743718593,0.99,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,20,0.99,0.9949748743718593,0.99,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,21,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,22,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,23,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,24,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,25,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,26,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,27,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,28,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,29,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,30,0.98,0.98989898989899,0.98,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,31,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,simplesafety_tests,32,0.97,0.9847715736040609,0.97,0.0,,1.0,0,100,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,1,0.6543988783736417,0.3496042216358839,0.7320441988950276,0.6431152147731835,0.7350156696704823,0.2582029780879084,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,2,0.7003154574132492,0.38177874186550975,0.7292817679558011,0.6961059815335207,0.7903469063213203,0.3750957971210106,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,3,0.7017174903610235,0.3873290136789057,0.7430939226519337,0.6957045363307909,0.802716298009852,0.40385632519886516,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,4,0.7024185068349106,0.39226914817465997,0.7569060773480663,0.6945002007226013,0.8036284214331815,0.38700108574243247,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,5,0.7602523659305994,0.45454545454545453,0.787292817679558,0.7563227619429947,0.8564118118042634,0.5160841126125708,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,6,0.7823343848580442,0.4938875305623472,0.8370165745856354,0.774387796065837,0.8792320863395517,0.5645684313329561,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,7,0.8037153873116019,0.5246179966044142,0.8535911602209945,0.7964672822159775,0.9010803533604956,0.5990813681417448,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,8,0.825446898002103,0.5472727272727272,0.8314917127071824,0.8245684464070654,0.9123496521177898,0.6432282282347918,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,9,0.8461268839817736,0.5854579792256847,0.856353591160221,0.8446407065435568,0.9268310669792468,0.6719554371224786,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,10,0.8597967052225727,0.609375,0.861878453038674,0.8594941790445604,0.9355142601764141,0.7239614973778536,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,11,0.8468279004556607,0.5849952516619183,0.850828729281768,0.8462464873544762,0.9297659419213035,0.687951531324352,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,12,0.8654048370136698,0.6152304609218436,0.8480662983425414,0.8679245283018868,0.9375597454704339,0.7096381918737793,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,13,0.8678583946722748,0.626362735381566,0.8729281767955801,0.8671216378964272,0.9434405850010315,0.7186693543589441,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,14,0.8762705923589205,0.6349534643226473,0.8480662983425414,0.8803693295865115,0.9470153325452291,0.7691087425733939,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,15,0.8878373641780581,0.6617336152219874,0.8646408839779005,0.8912083500602168,0.9542868137449514,0.788191595580078,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,16,0.8951980371538731,0.6781485468245425,0.8701657458563536,0.8988358089120835,0.9566339374233428,0.7922159273053746,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,17,0.8832807570977917,0.6591606960081884,0.8895027624309392,0.8823765556001606,0.9554939217647619,0.7973471569197348,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,18,0.8867858394672274,0.6693961105424769,0.9033149171270718,0.8843837816138097,0.957472314697552,0.794353986258257,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,19,0.8797756747283562,0.6517766497461929,0.8867403314917127,0.8787635487755922,0.9579086922867073,0.8001186938748025,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,20,0.866105853487557,0.6319845857418112,0.9060773480662984,0.86029706945002,0.9544254343260046,0.7899546605578042,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,21,0.8657553452506134,0.629951690821256,0.9005524861878453,0.8606985146527499,0.9503061851394302,0.7760710591526659,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,22,0.8615492464072906,0.6198267564966313,0.8895027624309392,0.8574869530309113,0.9484708486462868,0.762269988231066,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,23,0.8573431475639678,0.6120114394661582,0.8867403314917127,0.8530710558008832,0.9445301427681088,0.7602235380965343,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,24,0.8580441640378549,0.6116970278044104,0.8812154696132597,0.8546768366118025,0.945443929638411,0.755556907790571,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,25,0.8478794251664914,0.5966542750929368,0.8867403314917127,0.8422320353271778,0.9410995606282064,0.7482969640264526,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,26,0.8370136698212408,0.5866666666666667,0.9116022099447514,0.8261742272179847,0.9375686171876213,0.7283483001073622,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,27,0.8338590956887487,0.5767857142857142,0.8922651933701657,0.8253713368125251,0.9328815781010533,0.7189970476437773,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,28,0.8349106203995794,0.5783348254252462,0.8922651933701657,0.8265756724207146,0.931320155876071,0.7148179630131968,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,29,0.8310550297932001,0.5711743772241993,0.8867403314917127,0.8229626655961462,0.9291998154682823,0.7025791807006658,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,30,0.8373641780581844,0.5735294117647058,0.861878453038674,0.8338016860698515,0.9267972435574698,0.7025840247182804,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,31,0.8380651945320715,0.5761467889908257,0.8674033149171271,0.8338016860698515,0.9287323868689714,0.7126389985541357,2491,362,Hidden States Maha,32
mistral7b_inst,toxicchat_humanannotated,32,0.8296529968454258,0.5691489361702128,0.8867403314917127,0.8213568847852268,0.9277165752510141,0.7029398487194505,2491,362,Hidden States Maha,32
mistral7b_inst,wildguardtest,1,0.7910535609181871,0.7436823104693141,0.6830238726790451,0.8772486772486773,0.8371731716559303,0.8393629720060763,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,2,0.7828134196586227,0.7284768211920529,0.656498673740053,0.8835978835978836,0.8524932283552973,0.8352861094847712,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,3,0.7898763978811065,0.7357512953367875,0.6591511936339522,0.8941798941798942,0.8582038651004169,0.846981151238435,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,4,0.7928193054738081,0.7365269461077845,0.6525198938992043,0.9047619047619048,0.8628492835389387,0.8498018502166662,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,5,0.8169511477339612,0.7677371172516804,0.6816976127320955,0.9248677248677248,0.8951538882573364,0.8704971651000822,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,6,0.8328428487345497,0.7914831130690162,0.7148541114058355,0.926984126984127,0.9032798619005515,0.8772050858120893,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,7,0.8475573866980577,0.80997798972854,0.7320954907161804,0.9396825396825397,0.9172322568874294,0.8941244760000095,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,8,0.8528546203649205,0.8175182481751825,0.7427055702917772,0.9407407407407408,0.9254143685178169,0.8998346346127482,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,9,0.8658034137728076,0.8354978354978355,0.7679045092838196,0.9439153439153439,0.9341297910263427,0.9133010380398817,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,10,0.8746321365509123,0.8464311463590483,0.7785145888594165,0.9513227513227513,0.9355269251820976,0.9136733765669269,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,11,0.8763978811065333,0.8506401137980085,0.7931034482758621,0.9428571428571428,0.9385260971467868,0.9183886959080725,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,12,0.8781636256621542,0.8530872959545777,0.7970822281167109,0.9428571428571428,0.940102171136654,0.9242932472824205,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,13,0.886992348440259,0.8638297872340426,0.8076923076923077,0.9502645502645503,0.9474983509466267,0.9337579660970293,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,14,0.8928781636256622,0.8723702664796634,0.8249336870026526,0.9470899470899471,0.9493045906839012,0.938251535815503,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,15,0.8887580929958799,0.8675543097407148,0.8209549071618037,0.9428571428571428,0.9481060446577688,0.9338343019415142,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,16,0.8905238375515009,0.8695652173913043,0.8222811671087533,0.944973544973545,0.9502140260760952,0.9394078149610722,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,17,0.8940553266627428,0.8737727910238429,0.8262599469496021,0.9481481481481482,0.9496519444795307,0.942135806755621,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,18,0.8893466745144203,0.8681626928471248,0.8209549071618037,0.9439153439153439,0.9474120387913493,0.9409314722906871,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,19,0.885226603884638,0.8625792811839323,0.8116710875331565,0.9439153439153439,0.946358048082186,0.9353615349490156,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,20,0.8893466745144203,0.8681626928471248,0.8209549071618037,0.9439153439153439,0.9460471839782184,0.9366222467742501,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,21,0.886992348440259,0.8651685393258427,0.8169761273209549,0.9428571428571428,0.9457798268143096,0.9368254110690387,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,22,0.885226603884638,0.8631578947368421,0.8156498673740054,0.9407407407407408,0.9421862939104318,0.9339032370273632,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,23,0.8840494408475574,0.8621413575927221,0.8169761273209549,0.9375661375661376,0.9430725723829172,0.9358797093837553,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,24,0.8840494408475574,0.861948142957253,0.8156498673740054,0.9386243386243386,0.9439567456808836,0.937025627737276,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,25,0.8840494408475574,0.8623340321453529,0.8183023872679045,0.9365079365079365,0.9436241281068867,0.9356854380354745,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,26,0.8805179517363155,0.8577435178696566,0.8116710875331565,0.9354497354497354,0.9427006582178995,0.9351124889689875,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,27,0.8858151854031784,0.8641456582633054,0.8183023872679045,0.9396825396825397,0.9411933532623187,0.9331544517394448,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,28,0.885226603884638,0.8639218422889045,0.8209549071618037,0.9365079365079365,0.9414922880440122,0.9324255820234901,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,29,0.8811065332548558,0.8595271210013908,0.8196286472148541,0.9301587301587302,0.9397120121258051,0.9309145093778952,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,30,0.8822836962919365,0.8609179415855355,0.8209549071618037,0.9312169312169312,0.9398607777918122,0.9298155196459824,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,31,0.8793407886992348,0.8571428571428571,0.8156498673740054,0.9301587301587302,0.9377885843403084,0.9266739906411275,945,754,Hidden States Maha,32
mistral7b_inst,wildguardtest,32,0.8763978811065333,0.8531468531468531,0.8090185676392573,0.9301587301587302,0.93717387338077,0.9242138757044612,945,754,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,1,0.6266968325791855,0.7509809840024148,0.622,0.6714285714285714,0.7139559523809524,0.9586258837834898,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,2,0.5968325791855204,0.7237209302325581,0.5835,0.7238095238095238,0.7093797619047618,0.9581003906792052,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,3,0.5864253393665159,0.7152647975077882,0.574,0.7047619047619048,0.7112392857142859,0.9575650735978585,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,4,0.5846153846153846,0.7141967621419676,0.5735,0.6904761904761905,0.7020261904761904,0.9558765256175297,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,5,0.6366515837104072,0.7564452532605399,0.6235,0.7619047619047619,0.7643773809523808,0.9662167847380347,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,6,0.6597285067873303,0.7749850388988629,0.6475,0.7761904761904762,0.7662226190476191,0.9657925274267252,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,7,0.6868778280542986,0.7967097532314924,0.678,0.7714285714285715,0.8011178571428572,0.9725281725169423,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,8,0.709502262443439,0.8132635253054101,0.699,0.8095238095238095,0.8256821428571429,0.9753333600809317,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,9,0.7334841628959275,0.8305035971223022,0.7215,0.8476190476190476,0.8584190476190476,0.9799876815433146,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,10,0.7538461538461538,0.845014245014245,0.7415,0.8714285714285714,0.8813773809523809,0.9832663109468379,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,11,0.7778280542986425,0.8626573426573426,0.771,0.8428571428571429,0.8940345238095238,0.9857873731106344,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,12,0.7809954751131222,0.8649553571428571,0.775,0.8380952380952381,0.896479761904762,0.9862785354988775,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,13,0.8235294117647058,0.8933260393873085,0.8165,0.8904761904761904,0.9279654761904762,0.9904624058886462,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,14,0.8520361990950226,0.9118835893290218,0.846,0.9095238095238095,0.9431821428571429,0.9926241358425247,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,15,0.8615384615384616,0.9180942184154176,0.8575,0.9,0.9479238095238096,0.9934992106852225,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,16,0.8710407239819005,0.9242222813081628,0.869,0.8904761904761904,0.9507178571428572,0.9938463311939123,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,17,0.855656108597285,0.9145001340123291,0.853,0.8809523809523809,0.9453011904761904,0.9931331343878647,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,18,0.8475113122171946,0.9092378130891462,0.844,0.8809523809523809,0.9431095238095237,0.9929244458700575,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,19,0.8411764705882353,0.9051094890510949,0.837,0.8809523809523809,0.9384321428571428,0.9925521115526265,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,20,0.8393665158371041,0.9039242219215156,0.835,0.8809523809523809,0.9383202380952382,0.9926600234157933,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,21,0.8298642533936652,0.8978260869565218,0.826,0.8666666666666667,0.9342130952380953,0.992082087922977,210,2000,Hidden States Maha,32
mistral7b_inst,wildjailbreak_test,22,0.8371040723981901,0.9024390243902439,0.8325,0.8809523809523809,0.9330166666666667,0.9919383508573716,210,2000,Hidden States Maha,32
